"","ID","REGION","SUBREGION","COUNTRY","LOCATION","LAT","LON","REEF_SYSTEM","REEF_TYPE","REEF_NAME","WATER_DEPTH","ISLAND_NAME","PROTECTED","TOURISM","COUNTRY_CODE"
"2828",10730,"Asia","Southeast Asia","Malaysia","",7.36667,113.78333,"Layang Layang","","Sharks Cave",NA,"",0,0,"MYS"
"2829",10731,"Asia","Southeast Asia","Malaysia","",7.35033,113.81667,"Layang Layang","","Tunnel",NA,"",0,0,"MYS"
"2830",8560,"Asia","Southeast Asia","Malaysia","Johore",2.43333,103.91667,"Johore (East)","Fringing","Mersing",NA,"",0,0,"MYS"
"2831",9578,"Asia","Southeast Asia","Malaysia","Johore",2.697,103.8875,"Johore (East)","Fringing","Sembilang Island ( Pulau Sembilang )",NA,"",0,0,"MYS"
"2832",9579,"Asia","Southeast Asia","Malaysia","Johore",2.6795,103.9195,"Johore (East)","Fringing","Seri Buat Island ( Pulau Seri Buat )",NA,"",0,0,"MYS"
"2833",9580,"Asia","Southeast Asia","Malaysia","Johore",2.548,103.975,"Johore (East)","Fringing","Harimanu Island ( Pulau Harimanu )",NA,"",0,0,"MYS"
"2834",9581,"Asia","Southeast Asia","Malaysia","Johore",2.57717,103.96633,"Johore (East)","Fringing","Mensirip Island ( Pulau Mensirip )",NA,"",0,0,"MYS"
"2835",9582,"Asia","Southeast Asia","Malaysia","Johore",2.5745,103.46333,"Johore (East)","Fringing","Gual Island ( Pulau Gual )",NA,"",0,0,"MYS"
"2836",9583,"Asia","Southeast Asia","Malaysia","Johore",2.53367,103.95167,"Johore (East)","Fringing","Rawa Island ( Pulau Rawa )",NA,"",0,0,"MYS"
"2837",9584,"Asia","Southeast Asia","Malaysia","Johore",2.50717,103.94583,"Johore (East)","Fringing","Babi Hujung Island ( Pulau Hujung )",NA,"",0,0,"MYS"
"2838",12084,"Asia","Southeast Asia","Malaysia","Johore",2.38333,104.01667,"Tioman Island","Fringing","Babi Tengah Island",NA,"",0,0,"MYS"
"2839",12082,"Asia","Southeast Asia","Malaysia","Johore",2.25,104.11667,"Tioman Island","Fringing","Babi Besar Island",NA,"",0,0,"MYS"
"2840",12083,"Asia","Southeast Asia","Malaysia","Johore",2.35,104.01667,"Tioman Island","Fringing","Babi Bujung Island",NA,"",0,0,"MYS"
"2841",12108,"Asia","Southeast Asia","Malaysia","Johore",2.72917,104.22633,"Tioman Island","Fringing","Elin Bay ( Teluk Elin )",NA,"",0,0,"MYS"
"2842",12116,"Asia","Southeast Asia","Malaysia","Johore",2.48333,104.98333,"Tioman Island","Fringing","Gual Island",NA,"",0,0,"MYS"
"2843",12177,"Asia","Southeast Asia","Malaysia","Johore",2.2,104.11667,"Tioman Island","Fringing","Tinggi Island",NA,"",0,0,"MYS"
"2844",12161,"Asia","Southeast Asia","Malaysia","Johore",2.1,104.18333,"Tioman Island","Fringing","Sibu Island",NA,"",0,0,"MYS"
"2845",12140,"Asia","Southeast Asia","Malaysia","Johore",2.1,104.18333,"Tioman Island","Fringing","Metinggi Island",NA,"",0,0,"MYS"
"2846",9576,"Asia","Southeast Asia","Malaysia","Johore",2.90133,104.1095,"Johore (East)","Fringing","Tulai Island ( Pulau Tuali )",NA,"",0,0,"MYS"
"2847",3707,"Asia","Southeast Asia","Malaysia","Johore",2.7,104.21667,"Johore (East)","Fringing","Tioman Island ( Pulau Tioman )",15,"Tioman",0,0,"MYS"
"2848",9577,"Asia","Southeast Asia","Malaysia","Johore",2.9305,104.11533,"Johore (East)","Fringing","Chebeh Island ( Pulau Chebeh )",NA,"",0,0,"MYS"
"2849",12151,"Asia","Southeast Asia","Malaysia","Johore",2.58033,104.33133,"Johore","Fringing","Pemaggil Island ( Pulau Pemanggil )",NA,"",0,0,"MYS"
"2850",12157,"Asia","Southeast Asia","Malaysia","Johore",2.8195,104.15333,"Tioman Island","Fringing","Said Point ( Tanjong Said )",NA,"",0,0,"MYS"
"2851",9587,"Asia","Southeast Asia","Malaysia","Johore",2.79033,104.21467,"Tioman Island","Fringing","Juara Bay ( Teluk Juara )",NA,"",0,0,"MYS"
"2852",12186,"Asia","Southeast Asia","Malaysia","Johore",2.8,104.16667,"","Fringing","Berus Dalam Bay ( Teluk Berus Dalam )",NA,"",0,0,"MYS"
"2853",12187,"Asia","Southeast Asia","Malaysia","Johore",2.8,104.16667,"","Fringing","Dungun Bay ( Teluk Dungun )",NA,"",0,0,"MYS"
"2854",12188,"Asia","Southeast Asia","Malaysia","Johore",2.8,104.16667,"","Fringing","Genting Bay ( Teluk Genting )",NA,"",0,0,"MYS"
"2855",12189,"Asia","Southeast Asia","Malaysia","Johore",2.8,104.16667,"","Fringing","Panjang Beach ( Pasir Panjang )",NA,"",0,0,"MYS"
"2856",12190,"Asia","Southeast Asia","Malaysia","Johore",2.8,104.16667,"","Fringing","Renggis Island ( Pulau Renggis )",NA,"",0,0,"MYS"
"2857",12191,"Asia","Southeast Asia","Malaysia","Johore",2.8,104.16667,"","Fringing","Sigong Beach ( Pasir Sigong )",NA,"",0,0,"MYS"
"2858",12192,"Asia","Southeast Asia","Malaysia","Johore",2.8,104.16667,"","Fringing","Tekek Bay ( Teluk Tekek )",NA,"",0,0,"MYS"
"2859",12106,"Asia","Southeast Asia","Malaysia","Johore",1.58333,104.3,"Johore","Fringing","Desaru",NA,"",0,0,"MYS"
"2860",12207,"Asia","Southeast Asia","Malaysia","Kedah",6.2,99.8,"Langkawi Islands","Fringing","Beras Basah Island ( Pulau Beras Basah )",NA,"",0,0,"MYS"
"2861",12208,"Asia","Southeast Asia","Malaysia","Kedah",6.2,99.8,"Langkawi Islands","Fringing","Dayang Bunting Island ( Pulau Dayang Bunting )",NA,"",0,0,"MYS"
"2862",12209,"Asia","Southeast Asia","Malaysia","Kedah",6.2,99.8,"Langkawi Islands","Fringing","Kentut Besar ( Pulau Kentut Besar )",NA,"",0,0,"MYS"
"2863",12210,"Asia","Southeast Asia","Malaysia","Kedah",6.2,99.8,"Langkawi Islands","Fringing","Singa Besar ( Pulau Singa Besar )",NA,"",0,0,"MYS"
"2864",12211,"Asia","Southeast Asia","Malaysia","Kedah",6.2,99.8,"","Fringing","Tepur Island ( Pulau Tepur )",NA,"",0,0,"MYS"
"2865",3527,"Asia","Southeast Asia","Malaysia","Kedah",6.03333,100.28333,"Langkawi Islands","Fringing","Langkawi Island",NA,"",0,0,"MYS"
"2866",3805,"Asia","Southeast Asia","Malaysia","Kedah",6.05,100,"Paya Island","Fringing","Paya Island",NA,"",0,0,"MYS"
"2867",9591,"Asia","Southeast Asia","Malaysia","Kedah",6.19117,100.09967,"Kedah","Fringing","Kaca Island ( Pulau Kaca )",NA,"",0,0,"MYS"
"2868",9592,"Asia","Southeast Asia","Malaysia","Kedah",6.19117,100.09967,"Kedah","Fringing","Segantang Island ( Pulau Segantang )",NA,"",0,0,"MYS"
"2869",9590,"Asia","Southeast Asia","Malaysia","Kedah",6.19117,100.09967,"Kedah","Fringing","Lembu Island ( Pulau Lembu )",NA,"",0,0,"MYS"
"2870",9117,"Asia","Southeast Asia","Malaysia","Kota Kinabalu",6.02917,116.025,"Gaya Island","Fringing","Merangis Reef",26,"",0,0,"MYS"
"2871",9118,"Asia","Southeast Asia","Malaysia","Kota Kinabalu",6.00417,116.0125,"Gaya Island","Fringing","Sapi Island ( Pulau Sapi )",18,"",0,0,"MYS"
"2872",9120,"Asia","Southeast Asia","Malaysia","Kota Kinabalu",5.96167,116.0125,"","Fringing","Mamutik Island ( Pulau Mamutik )",NA,"",0,0,"MYS"
"2873",9119,"Asia","Southeast Asia","Malaysia","Kota Kinabalu",5.975,116.0125,"Manukan Island","Patch Reef","Staghorn Reef ( Mid Reef )",18,"",0,0,"MYS"
"2874",8589,"Asia","Southeast Asia","Malaysia","Labuan",5.3,115.21667,"Sabah (west)","Fringing","Labuan Island",NA,"Borneo",0,0,"MYS"
"2875",3526,"Asia","Southeast Asia","Malaysia","Malacca",2.51667,101.78333,"Malacca","Fringing","Port Dickson",NA,"",0,0,"MYS"
"2876",12099,"Asia","Southeast Asia","Malaysia","Malacca",2.4,101.83333,"Malacca","Fringing","Cape Rachado ( Tanjung Tuan )",NA,"",0,0,"MYS"
"2877",12185,"Asia","Southeast Asia","Malaysia","Malacca",2.33333,101.88333,"","Fringing","Burung Island ( Pulau Burung )",NA,"",0,0,"MYS"
"2878",12129,"Asia","Southeast Asia","Malaysia","Papar",5.77167,115.88833,"Sabah (west)","Atoll","Layang-layang Island",NA,"Borneo",0,0,"MYS"
"2879",8689,"Asia","Southeast Asia","Malaysia","Pedalaman",5.33333,115.19167,"Labuan Island","Fringing","Layang Layang Point ( Tanjong Layang Layang )",NA,"Borneo",0,0,"MYS"
"2880",11769,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Patch Reef","Ocellais Reef",NA,"",0,0,"MYS"
"2881",11770,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Fringing","Mangrove Reef",NA,"",0,0,"MYS"
"2882",11771,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Fringing","SE Reef",NA,"",0,0,"MYS"
"2883",12167,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Fringing","SW Reefs",NA,"",0,0,"MYS"
"2884",12147,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Fringing","North Reef",NA,"",0,0,"MYS"
"2885",12143,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Fringing","NE Reef",NA,"",0,0,"MYS"
"2886",12121,"Asia","Southeast Asia","Malaysia","Pedalaman",5.75,115.675,"Tiga Island","Fringing/Patch Reef","Kalampunian Besar Island",NA,"",0,0,"MYS"
"2887",8692,"Asia","Southeast Asia","Malaysia","Pedalaman",5.19167,115.14333,"Labuan Island","Fringing/Patch Reef","Rusukan Besar Island",NA,"",0,0,"MYS"
"2888",8693,"Asia","Southeast Asia","Malaysia","Pedalaman",5.2,115.15,"Labuan Island","Fringing/Patch Reef","Rusukan Kechil Island",NA,"",0,0,"MYS"
"2889",12122,"Asia","Southeast Asia","Malaysia","Pedalaman",5.75,115.68,"Tiga Island","Fringing","Kalampunian Damit Island",NA,"",0,0,"MYS"
"2890",8688,"Asia","Southeast Asia","Malaysia","Pedalaman",5.26667,115.15667,"Labuan Island","Fringing","Kiam Sam",NA,"Borneo",0,0,"MYS"
"2891",12150,"Asia","Southeast Asia","Malaysia","Pedalaman",5.36667,115.26333,"Labuan Island","Patch Reef","Patch Reef (east of Labuan)",NA,"Borneo",0,0,"MYS"
"2892",11768,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Fringing","Beach Reef",NA,"",0,0,"MYS"
"2893",3809,"Asia","Southeast Asia","Malaysia","Pedalaman",5.73333,115.66667,"Kinmanis Bay","Fringing","Tiga Island ( Pulau Tega )",NA,"Borneo",0,0,"MYS"
"2894",8686,"Asia","Southeast Asia","Malaysia","Pedalaman",5.25,115.15333,"Labuan Island","Non-reef coral community","Punei Point ( Tanjong Punei )",NA,"Borneo",0,0,"MYS"
"2895",12117,"Asia","Southeast Asia","Malaysia","Pendalaman",5.25667,115.23333,"Labuan Island","Non-reef coral community","Hamilton Point ( Tanjong Hamilton )",NA,"Borneo",0,0,"MYS"
"2896",8691,"Asia","Southeast Asia","Malaysia","Pendalaman",5.22,115.13333,"Labuan Island","Fringing/Patch Reef","Kuraman Island",NA,"",0,0,"MYS"
"2897",10705,"Asia","Southeast Asia","Malaysia","Perak",5.80033,103,"Sembilan Islands","Fringing","Chagar Hutan ( T. Chargar Hutan )",NA,"",0,0,"MYS"
"2898",3806,"Asia","Southeast Asia","Malaysia","Perak",5.68333,98.93333,"Perak","Patch Reef","Perak Island",NA,"",0,0,"MYS"
"2899",12155,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"Sembilan Islands","Fringing","Rumbia Island",NA,"Sembilan islands group",0,0,"MYS"
"2900",12144,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"Sembilan Islands","Fringing","Nipis Island",NA,"Sembilan islands group",0,0,"MYS"
"2901",12156,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"Sembilan Islands","Fringing","Saga Island",NA,"Sembilan islands group",0,0,"MYS"
"2902",12146,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"Sembilan Islands","Fringing","North Pulau Lalang",NA,"Sembilan isalnds group",0,0,"MYS"
"2903",12165,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"Sembilan Islands","Fringing","South Pulau Lalang",NA,"Sembilan islands group",0,0,"MYS"
"2904",12097,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"Sembilan Islands","Fringing","Buloh Island",NA,"Sembilan islands group",0,0,"MYS"
"2905",3524,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"Perak","Patch Reef","Sembilan Islands",15,"Sembilan islands group",0,0,"MYS"
"2906",12199,"Asia","Southeast Asia","Malaysia","Perak",4.01667,100.53333,"","Fringing","Lalang Island (Pulau  Lalang )",NA,"",0,0,"MYS"
"2907",1239,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Semporna","Fringing","Sipadan Island ( Pulau Sipadan )",41,"Borneo",1,1,"MYS"
"2908",3817,"Asia","Southeast Asia","Malaysia","Sabah",4.63333,118.76667,"Sabah (East)","Fringing","Semporna",NA,"",0,0,"MYS"
"2909",9549,"Asia","Southeast Asia","Malaysia","Sabah",4.24633,118.6505,"Semporna","Fringing","Mabul Island ( Pulau Mabul )",NA,"",0,0,"MYS"
"2910",12125,"Asia","Southeast Asia","Malaysia","Sabah",4.21033,118.70467,"Semporna","Fringing","Kapalai Island ( Pulau Kapalai )",NA,"",0,0,"MYS"
"2911",12163,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Sipadan Beach",NA,"",0,0,"MYS"
"2912",12180,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Turtle Tomb",NA,"",0,0,"MYS"
"2913",12088,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Barracuda Point",NA,"",0,0,"MYS"
"2914",12182,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","White Tip Avenue",NA,"",0,0,"MYS"
"2915",12141,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Mid Reef",NA,"",0,0,"MYS"
"2916",12179,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Turtle Patch",NA,"",0,0,"MYS"
"2917",12164,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","South Point",NA,"",0,0,"MYS"
"2918",12166,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Staghorn Crest",NA,"",0,0,"MYS"
"2919",12132,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Lobster Lair",NA,"",0,0,"MYS"
"2920",12118,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Hanging Gardens",NA,"",0,0,"MYS"
"2921",12181,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","West Ridge",NA,"",0,0,"MYS"
"2922",12145,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","North Point",NA,"",0,0,"MYS"
"2923",12101,"Asia","Southeast Asia","Malaysia","Sabah",4.2,118.55,"Sipadan Island","Fringing","Coral Gardens",NA,"",0,0,"MYS"
"2924",12175,"Asia","Southeast Asia","Malaysia","Sabah",4.595,118.73217,"Semporna","Fringing","Tetagan Island ( Pulau Tetagan )",NA,"",0,0,"MYS"
"2925",12095,"Asia","Southeast Asia","Malaysia","Sabah",4.62167,118.76383,"Semporna","Fringing","Bodgaya Island ( Pulau Bodgaya )",NA,"",0,0,"MYS"
"2926",12096,"Asia","Southeast Asia","Malaysia","Sabah",4.595,118.798,"Semporna","Fringing","Boheydulong Island ( Pulau Boheydulong )",NA,"",0,0,"MYS"
"2927",12158,"Asia","Southeast Asia","Malaysia","Sabah",4.54133,118.688,"Semporna","Atoll","Sebangkat Island ( Pulau Sebangkat )",NA,"",0,0,"MYS"
"2928",12159,"Asia","Southeast Asia","Malaysia","Sabah",4.56583,118.72467,"Semporna","Atoll","Selakan Island ( Pulau Selakan )",NA,"",0,0,"MYS"
"2929",12162,"Asia","Southeast Asia","Malaysia","Sabah",4.65333,118.66617,"Semporna","Fringing","Sibuan Island ( Pulau Sibuan )",NA,"",0,0,"MYS"
"2930",12134,"Asia","Southeast Asia","Malaysia","Sabah",4.595,118.70283,"Semporna","Fringing","Maiga Island ( Pulau Maiga )",NA,"",0,0,"MYS"
"2931",12138,"Asia","Southeast Asia","Malaysia","Sabah",4.64133,118.78583,"Semporna","Fringing","Mantabuan Island ( Pulau Mantabuan )",NA,"",0,0,"MYS"
"2932",12176,"Asia","Southeast Asia","Malaysia","Sabah",4.64133,118.48533,"Semporna","Fringing","Timbun Mata Island ( Pulau Timbun Mata )",NA,"",0,0,"MYS"
"2933",12098,"Asia","Southeast Asia","Malaysia","Sabah",4.45867,118.693,"Semporna","Fringing","Bum Bum Island ( Pulau Bum Bum )",NA,"",0,0,"MYS"
"2934",9561,"Asia","Southeast Asia","Malaysia","Sabah",4.30283,118.86167,"Semporna","Fringing","Si Amil Island ( Pulau Si Amil / Si Amul )",NA,"",0,0,"MYS"
"2935",12105,"Asia","Southeast Asia","Malaysia","Sabah",4.30283,118.86167,"Semporna","Fringing","Danawan Island ( Pulau Danawan )",NA,"",0,0,"MYS"
"2936",9563,"Asia","Southeast Asia","Malaysia","Sabah",4.16633,118.88617,"Semporna","Fringing","Ligitan Island ( Pulau Ligitan )",NA,"",0,0,"MYS"
"2937",12154,"Asia","Southeast Asia","Malaysia","Sabah",4.49283,118.852,"Semporna","Fringing","Puan Island ( Pulau Puan )",NA,"",0,0,"MYS"
"2938",12893,"Asia","Southeast Asia","Malaysia","Sabah",4.3,118.86667,"Borneo","Fringing","Pandanan",NA,"Borneo",0,0,"MYS"
"2939",12967,"Asia","Southeast Asia","Malaysia","Sabah",4.3,118.85,"Borneo","Fringing","Mataking",NA,"Borneo",0,0,"MYS"
"2940",8642,"Asia","Southeast Asia","Malaysia","Sabah",5.84667,115.99833,"Pulau Dinawan","Bank","Everett Reef",NA,"Borneo",0,0,"MYS"
"2941",8644,"Asia","Southeast Asia","Malaysia","Sabah",5.875,115.675,"Sabah (west)","Bank","Deluar Shoals",NA,"",0,0,"MYS"
"2942",8634,"Asia","Southeast Asia","Malaysia","Sabah",5.95833,115.99167,"Sabah (west)","Fringing","Sulug Island ( Pulau Sulug )",NA,"Borneo",0,0,"MYS"
"2943",8640,"Asia","Southeast Asia","Malaysia","Sabah",5.835,115.99167,"Sabah (west)","Fringing/Patch Reef","Dinawan Island ( Danawan )",NA,"Borneo",0,0,"MYS"
"2944",8633,"Asia","Southeast Asia","Malaysia","Sabah",5.975,116,"Sabah (west)","Fringing","Manukan Island",NA,"Borneo",0,0,"MYS"
"2945",12107,"Asia","Southeast Asia","Malaysia","Sabah",5.89833,116.03333,"Sabah (west)","Fringing","Dumpil Point ( Tanjong Dumpil )",NA,"Borneo",0,0,"MYS"
"2946",8638,"Asia","Southeast Asia","Malaysia","Sabah",5.835,116.025,"Sabah (west)","Fringing","Mantukud Island",NA,"Borneo",0,0,"MYS"
"2947",8632,"Asia","Southeast Asia","Malaysia","Sabah",5.975,116.00833,"Manukan Island","Patch Reef","Patch Reef (east of Manukan)",NA,"Borneo",0,0,"MYS"
"2948",8637,"Asia","Southeast Asia","Malaysia","Sabah",5.85,116.04167,"Sabah (west)","Fringing","Moruntum",NA,"Borneo",0,0,"MYS"
"2949",8639,"Asia","Southeast Asia","Malaysia","Sabah",5.86667,116.025,"Sabah (west)","Patch Reef","Tinson Reef",NA,"Borneo",0,0,"MYS"
"2950",8643,"Asia","Southeast Asia","Malaysia","Sabah",5.83667,116,"Dinawan Island","Bank","Bank Reef",NA,"Borneo",0,0,"MYS"
"2951",12133,"Asia","Southeast Asia","Malaysia","Sabah",5.58333,115.18333,"","","Mackenzie-Grieve Shoals",NA,"",0,0,"MYS"
"2952",12111,"Asia","Southeast Asia","Malaysia","Sabah",5.6,115.25,"","","Gordon Patches",NA,"",0,0,"MYS"
"2953",12110,"Asia","Southeast Asia","Malaysia","Sabah",5.45,115.58333,"","","Glayzer",NA,"",0,0,"MYS"
"2954",12120,"Asia","Southeast Asia","Malaysia","Sabah",5.58333,115.38333,"","","Jahat Shoals",NA,"",0,0,"MYS"
"2955",12109,"Asia","Southeast Asia","Malaysia","Sabah",5.45,115.21667,"","","Four Fathom Patches",NA,"",0,0,"MYS"
"2956",12119,"Asia","Southeast Asia","Malaysia","Sabah",5.5,115.38333,"","","Iris Shoals",NA,"",0,0,"MYS"
"2957",10711,"Asia","Southeast Asia","Malaysia","Sabah",6.71667,116.9,"","","Barrau Reefs",NA,"",0,0,"MYS"
"2958",10715,"Asia","Southeast Asia","Malaysia","Sabah",6.73333,116.85033,"","","Pirate Point",NA,"",0,0,"MYS"
"2959",10716,"Asia","Southeast Asia","Malaysia","Sabah",6.98333,116.967,"","","Agung Agung ( Tanjung Agung Agung )",NA,"",0,0,"MYS"
"2960",10717,"Asia","Southeast Asia","Malaysia","Sabah",6.73367,116.95,"","","Zebra Reefs",NA,"",0,0,"MYS"
"2961",12972,"Asia","Southeast Asia","Malaysia","Sabah",6.7,116.3,"Borneo","Fringing","Mantanani Besar",NA,"Borneo",0,0,"MYS"
"2962",1240,"Asia","Southeast Asia","Malaysia","Sabah",6,116.03333,"Tunku Abdul Rahman","Fringing/Patch Reef","Tunku Abdul Rahman",17,"Borneo",1,0,"MYS"
"2963",8590,"Asia","Southeast Asia","Malaysia","Sabah",6.08333,116.11667,"","","Kota Kinabalu",NA,"Borneo",0,1,"MYS"
"2964",8631,"Asia","Southeast Asia","Malaysia","Sabah",6.01667,116.03333,"Sabah (west)","Fringing/Patch Reef","Gaya Island ( Pulau Gaya )",17,"Borneo",0,0,"MYS"
"2965",1382,"Asia","Southeast Asia","Malaysia","Sabah",6.16667,118.08333,"Turtle Islands","Fringing","Turtle Islands",NA,"Turtle islands",0,0,"MYS"
"2966",9572,"Asia","Southeast Asia","Malaysia","Sabah",6.10533,118.02383,"Turtle Islands","Fringing","Selingaan Island ( Pulau Selingaan )",10,"",0,0,"MYS"
"2967",9573,"Asia","Southeast Asia","Malaysia","Sabah",6.10533,118.02383,"Turtle Islands","Fringing","Gulisaan Island ( Pulau Gulisaan )",8,"",0,0,"MYS"
"2968",12086,"Asia","Southeast Asia","Malaysia","Sabah",6.10533,118.02383,"Turtle Islands","Fringing","Bakkungan Kecil ( Pulau Bakungan Kecil )",26,"",0,0,"MYS"
"2969",12895,"Asia","Southeast Asia","Malaysia","Sabah",6.56,117.92,"Borneo","Fringing","Lankayan",NA,"Borneo",0,0,"MYS"
"2970",12896,"Asia","Southeast Asia","Malaysia","Sabah",6.10833,118.00833,"Borneo","Fringing","Malu Malu Point",NA,"Borneo",0,0,"MYS"
"2971",12897,"Asia","Southeast Asia","Malaysia","Sabah",6.10833,118.0125,"Borneo","Fringing","South Rock",NA,"Borneo",0,0,"MYS"
"2972",10713,"Asia","Southeast Asia","Malaysia","Sabah",6.70033,116.81667,"","","Brandon Reefs",NA,"",0,0,"MYS"
"2973",12971,"Asia","Southeast Asia","Malaysia","Sabah",6.7,116.35,"Borneo","Fringing","Mantanani Kecil",NA,"Borneo",0,0,"MYS"
"2974",10732,"Asia","Southeast Asia","Malaysia","Sabah",7.367,113.78333,"Layang Layang","","Valley",NA,"",0,0,"MYS"
"2975",10733,"Asia","Southeast Asia","Malaysia","Sabah",7.367,113.78367,"Layang Layang","","Wrasse Strip",NA,"",0,0,"MYS"
"2976",7600,"Asia","Southeast Asia","Malaysia","Sabah",7.38333,113.81667,"Layang-layang","Atoll","Layang layang ( Swallow Reef  )",45,"",0,0,"MYS"
"2977",10724,"Asia","Southeast Asia","Malaysia","Sabah",7.367,113.78367,"Layang Layang","","Crack Reef",NA,"",0,0,"MYS"
"2978",10725,"Asia","Southeast Asia","Malaysia","Sabah",7.367,113.85,"Layang Layang","","Dogtooth",NA,"",0,0,"MYS"
"2979",10726,"Asia","Southeast Asia","Malaysia","Sabah",7.367,113.83367,"Layang Layang","","Gorgonian",NA,"",0,0,"MYS"
"2980",10727,"Asia","Southeast Asia","Malaysia","Sabah",7.38333,113.83333,"Layang Layang","","Navigator",NA,"",0,0,"MYS"
"2981",10728,"Asia","Southeast Asia","Malaysia","Sabah",7.35,113.80033,"Layang Layang","","Old Channel",NA,"",0,0,"MYS"
"2982",12087,"Asia","Southeast Asia","Malaysia","Sabah",7.26667,116.91667,"Sabah (west)","Fringing/Patch Reef","Balambangan Island",NA,"",0,0,"MYS"
"2983",8624,"Asia","Southeast Asia","Malaysia","Sabah",7.23333,116.86333,"Balambangan Island","Fringing","Balambangan Island (West)",NA,"Borneo",0,0,"MYS"
"2984",8627,"Asia","Southeast Asia","Malaysia","Sabah",7.18667,116.86833,"Balambangan Island","Fringing/Patch Reef","Balambangan Island (South)",NA,"Borneo",0,0,"MYS"
"2985",8628,"Asia","Southeast Asia","Malaysia","Sabah",7.3,116.93333,"Balambangan Island","Fringing","Balambangan Island (Northwest)",NA,"Borneo",0,0,"MYS"
"2986",10734,"Asia","Southeast Asia","Malaysia","Sabah",7,116.98367,"","","Kudat",NA,"",0,0,"MYS"
"2987",8592,"Asia","Southeast Asia","Malaysia","Sabah",7.01667,117.16667,"","Various structure types present","Sabah",NA,"Borneo",0,1,"MYS"
"2988",10736,"Asia","Southeast Asia","Malaysia","Sabah",7.017,117,"","","Outer Shoal",NA,"",0,0,"MYS"
"2989",8630,"Asia","Southeast Asia","Malaysia","Sabah",7.34667,117.01333,"Balambangan Island","Fringing/Patch Reef","Balambangan Island (East)",NA,"Borneo",0,0,"MYS"
"2990",10698,"Asia","Southeast Asia","Malaysia","Sarawak",4.23383,118.64417,"","","Coral Heaven",NA,"",0,0,"MYS"
"2991",10699,"Asia","Southeast Asia","Malaysia","Sarawak",4.21667,118.66667,"","","Kapali",NA,"",0,0,"MYS"
"2992",10700,"Asia","Southeast Asia","Malaysia","Sarawak",4.2255,118.69033,"","","Ken Point",NA,"",0,0,"MYS"
"2993",10701,"Asia","Southeast Asia","Malaysia","Sarawak",4.247,118.6355,"","","Paradise",NA,"",0,0,"MYS"
"2994",10702,"Asia","Southeast Asia","Malaysia","Sarawak",4.2305,118.63867,"","","Ribbon Valley",NA,"",0,0,"MYS"
"2995",10703,"Asia","Southeast Asia","Malaysia","Sarawak",4.2355,118.56533,"Dogingno Reef","","Yoshi Point",NA,"",0,0,"MYS"
"2996",10697,"Asia","Southeast Asia","Malaysia","Sarawak",4.34367,113.89917,"Miri","","Scubasa Reef",NA,"",0,0,"MYS"
"2997",12194,"Asia","Southeast Asia","Malaysia","Sarawak",2.11667,109.91667,"","Fringing","Satang Besar ( Pulau Satang Besar )",NA,"",0,0,"MYS"
"2998",12195,"Asia","Southeast Asia","Malaysia","Sarawak",2.11667,109.91667,"","Fringing","Satang Kechil ( Pulau Satang Kechil )",NA,"",0,0,"MYS"
